x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.016759777,0.0,0.0772036,0.07367169,0.023084152,0.3271575,0.0772036,0.005,-1.9798704,-0.72875494,0.010459844,23.161081,0.050239813,1,0
0.016759777,0.011235955,0.0989545,0.096547194,0.021694053,0.33152002,0.0989545,0.005564492,-2.1309133,-0.76255906,0.012463116,26.674807,0.050239813,1,1
0.016759777,0.02247191,0.12443687,0.12278036,0.02023654,0.33637884,0.12443687,0.0061289845,-2.416508,-0.7950649,0.015457677,30.454525,0.050239813,1,2
0.016759777,0.033707865,0.1531865,0.15203674,0.018733226,0.3416736,0.1531865,0.006693477,-2.6703992,-0.8224477,0.018558696,34.328907,0.050239813,1,3
0.016759777,0.04494382,0.18474144,0.18393826,0.017208051,0.34733605,0.18474144,0.007257969,-2.8891792,-0.8445049,0.02168757,38.180397,0.050239813,1,4
0.016759777,0.056179777,0.2186371,0.21807364,0.015686508,0.3532922,0.2186371,0.007822461,-3.0702338,-0.86078596,0.024763785,41.924866,0.050239813,1,5
0.016759777,0.06741573,0.2544016,0.25400525,0.014195062,0.359464,0.2544016,0.008386954,-3.211695,-0.87051374,0.027706517,45.499523,0.050239813,1,6
0.016759777,0.07865169,0.29155773,0.29127836,0.01276001,0.36577162,0.29155773,0.008951446,-3.3124402,-0.8726497,0.03043684,48.85653,0.050239813,1,7
0.016759777,0.08988764,0.32962576,0.32942834,0.011406597,0.37213546,0.32962576,0.009515938,-3.3721302,-0.8660151,0.03288017,51.959,0.050239813,1,8
0.016759777,0.101123594,0.36813092,0.36799076,0.01015766,0.37847847,0.36813092,0.010080431,-3.391275,-0.8494471,0.03496941,54.779045,0.050239813,1,9
0.016759777,0.11235955,0.40661088,0.40651053,0.009032827,0.3847281,0.40661088,0.010644923,-3.3712924,-0.8220519,0.0366483,57.29645,0.050239813,1,10
0.016759777,0.123595506,0.4446264,0.44455355,0.008047428,0.3908184,0.4446264,0.011209415,-3.3145769,-0.7833668,0.037875064,59.49816,0.050239813,1,11
0.016759777,0.13483146,0.4817717,0.4817177,0.007212188,0.39669135,0.4817717,0.011773907,-3.2244198,-0.73354447,0.03862482,61.37789,0.050239813,1,12
0.016759777,0.14606741,0.5176843,0.51764303,0.006533053,0.40229812,0.5176843,0.0123384,-3.1048303,-0.6734006,0.038889922,62.93575,0.050239813,1,13
0.016759777,0.15730338,0.55205125,0.5520185,0.0060112886,0.4075991,0.55205125,0.012902892,-2.960282,-0.6043312,0.038679097,64.17761,0.050239813,1,14
0.016759777,0.16853933,0.584614,0.58458674,0.005644206,0.41256395,0.584614,0.0134673845,-2.7954528,-0.52813476,0.038015172,65.11442,0.050239813,1,15
0.016759777,0.17977528,0.6151684,0.6151445,0.0054255836,0.41717076,0.6151684,0.014031877,-2.6150236,-0.44685972,0.03693263,65.76117,0.050239813,1,16
0.016759777,0.19101124,0.6435649,0.64354265,0.005346339,0.4214054,0.6435649,0.014596368,-2.423639,-0.3625249,0.035476763,66.13613,0.050239813,1,17
0.016759777,0.20224719,0.66970736,0.6696856,0.0053949244,0.425261,0.66970736,0.0151608605,-2.2259767,-0.27702415,0.03370429,66.26016,0.050239813,1,18
0.016759777,0.21348315,0.69355464,0.6935324,0.005557541,0.42873818,0.69355464,0.015725354,-2.0267723,-0.1920644,0.031683866,66.15635,0.050239813,1,19
0.016759777,0.2247191,0.7151205,0.71509683,0.005818207,0.4318445,0.7151205,0.016289845,-1.8308696,-0.10911062,0.029496184,65.849655,0.050239813,1,20
0.016759777,0.23595506,0.73447484,0.734449,0.006158855,0.43459538,0.73447484,0.016854338,-1.6430725,-0.029388834,0.027232196,65.366684,0.050239813,1,21
0.016759777,0.24719101,0.7517413,0.7517127,0.006559249,0.43701348,0.7517413,0.01741883,-1.4679308,0.046088446,0.024988461,64.73523,0.050239813,1,22
0.016759777,0.25842696,0.7670933,0.76706135,0.006997589,0.43912795,0.7670933,0.017983321,-1.3093725,0.11657942,0.022859948,63.983734,0.050239813,1,23
0.016759777,0.26966292,0.7807431,0.7807076,0.0074507557,0.44097355,0.7807431,0.018547814,-1.1704288,0.18161039,0.020932725,63.14031,0.050239813,1,24
0.016759777,0.28089887,0.7929323,0.79289293,0.007895295,0.4425886,0.7929323,0.019112308,-1.053122,0.24098463,0.019279389,62.232067,0.050239813,1,25
0.016759777,0.29213482,0.8039175,0.8038746,0.008308101,0.4440132,0.8039175,0.019676799,-0.9583124,0.29475504,0.017952763,61.284172,0.050239813,1,26
0.016759777,0.3033708,0.8139581,0.813912,0.008667629,0.44528738,0.8139581,0.020241292,-0.88582385,0.34322783,0.016985646,60.31913,0.050239813,1,27
0.016759777,0.31460676,0.82330513,0.82325643,0.008954659,0.44644928,0.82330513,0.020805784,-0.83457905,0.38680354,0.01639052,59.35646,0.050239813,1,28
0.016759777,0.3258427,0.83219117,0.8321408,0.009153407,0.44753405,0.83219117,0.021370277,-0.8026626,0.4259844,0.016159166,58.412285,0.050239813,1,29
0.016759777,0.33707866,0.8408221,0.8407712,0.009252224,0.44857192,0.8408221,0.02193477,-0.7876413,0.4612675,0.016267026,57.499264,0.050239813,1,30
0.016759777,0.3483146,0.8493737,0.8493234,0.00924398,0.44958812,0.8493737,0.02249926,-0.7866737,0.4930287,0.01667508,56.626774,0.050239813,1,31
0.016759777,0.35955057,0.85798615,0.85793763,0.009126671,0.45060137,0.85798615,0.023063753,-0.796638,0.52156854,0.017332109,55.800945,0.050239813,1,32
0.016759777,0.37078652,0.8667638,0.86671805,0.008902837,0.45162442,0.8667638,0.023628246,-0.8144467,0.54700845,0.018181471,55.02506,0.050239813,1,33
0.016759777,0.38202247,0.8757766,0.87573457,0.008579835,0.45266405,0.8757766,0.024192736,-0.83710384,0.5693104,0.019162806,54.299973,0.050239813,1,34
0.016759777,0.39325842,0.8850613,0.8850236,0.008168705,0.45372126,0.8850613,0.024757229,-0.86179256,0.5883636,0.020214848,53.62442,0.050239813,1,35
0.016759777,0.40449437,0.89462507,0.89459205,0.0076838583,0.4547925,0.89462507,0.025321722,-0.88600504,0.6039811,0.021279134,52.99551,0.050239813,1,36
0.016759777,0.41573033,0.90444905,0.90442085,0.007141929,0.45587042,0.90444905,0.025886215,-0.9075173,0.6159332,0.022299876,52.409115,0.050239813,1,37
0.016759777,0.4269663,0.9144917,0.91446817,0.0065607578,0.45694503,0.9144917,0.026450709,-0.9242321,0.62406534,0.023220599,51.860146,0.050239813,1,38
0.016759777,0.43820226,0.9246885,0.9246693,0.005958859,0.45800403,0.9246885,0.027015198,-0.9341486,0.6283334,0.023982951,51.34268,0.050239813,1,39
0.016759777,0.4494382,0.93495435,0.934939,0.00535376,0.45903394,0.93495435,0.027579691,-0.9352923,0.6288004,0.02452496,50.85015,0.050239813,1,40
0.016759777,0.46067417,0.94518167,0.9451697,0.004762035,0.4600199,0.94518167,0.028144184,-0.92571074,0.62569803,0.024780018,50.375328,0.050239813,1,41
0.016759777,0.47191012,0.9552424,0.95523316,0.004198149,0.4609457,0.9552424,0.028708674,-0.90350294,0.6194491,0.02467842,49.910477,0.050239813,1,42
0.016759777,0.48314607,0.96498704,0.96498,0.0036745071,0.46179387,0.96498704,0.029273167,-0.866949,0.61057836,0.024149895,49.44735,0.050239813,1,43
0.016759777,0.49438202,0.9742489,0.97424364,0.0032013059,0.4625449,0.9742489,0.02983766,-0.8146322,0.59978396,0.023128863,48.977478,0.050239813,1,44
0.016759777,0.505618,0.98284674,0.9828428,0.0027866587,0.4631774,0.98284674,0.030402154,-0.7455522,0.5878291,0.02155758,48.49229,0.050239813,1,45
0.016759777,0.5168539,0.9905908,0.99058783,0.002436895,0.46366748,0.9905908,0.030966643,-0.6591723,0.57557654,0.01938983,47.983444,0.050239813,1,46
0.016759777,0.5280899,0.997287,0.99728465,0.0021570548,0.46398932,0.997287,0.031531136,-0.555369,0.5638933,0.01659027,47.44296,0.050239813,1,47
0.016759777,0.53932583,1.0027417,1.0027398,0.0019512959,0.4641153,1.0027417,0.03209563,-0.43452033,0.5536095,0.013138968,46.86347,0.050239813,1,48
0.016759777,0.5505618,1.0067682,1.0067666,0.0018228516,0.46401718,1.0067682,0.03266012,-0.29736653,0.54554284,0.009028365,46.238422,0.050239813,1,49
0.016759777,0.56179774,1.0091885,1.009187,0.0017745979,0.46366698,1.0091885,0.033224612,-0.14501657,0.5403504,0.0042647673,45.562088,0.050239813,1,50
0.016759777,0.5730337,1.0098398,1.0098382,0.0018087067,0.46303847,1.0098398,0.033789106,0.021105777,0.5385553,-0.0011312846,44.829823,0.050239813,1,51
0.016759777,0.58426964,1.0085756,1.0085737,0.0019271858,0.46210846,1.0085756,0.0343536,0.19943452,0.5405105,-0.0071304804,44.037987,0.050239813,1,52
0.016759777,0.5955056,1.0052675,1.0052652,0.0021316633,0.46085772,1.0052675,0.03491809,0.3884361,0.5463581,-0.013700397,43.183956,0.050239813,1,53
0.016759777,0.60674155,0.99980366,0.9998007,0.0024239868,0.45927086,0.99980366,0.03548258,0.58670473,0.5560582,-0.020808175,42.265965,0.050239813,1,54
0.016759777,0.6179775,0.99208784,0.9920839,0.0028062463,0.4573371,0.99208784,0.036047075,0.7930837,0.5693658,-0.028426321,41.28301,0.050239813,1,55
0.016759777,0.62921345,0.98203456,0.9820291,0.0032811724,0.45504907,0.98203456,0.036611564,1.0067618,0.5858739,-0.036536645,40.234604,0.050239813,1,56
0.016759777,0.6404494,0.9695667,0.969559,0.0038521849,0.45240232,0.9695667,0.037176058,1.2270532,0.60501784,-0.045123614,39.12061,0.050239813,1,57
0.016759777,0.65168536,0.95461464,0.95460397,0.0045229085,0.4493946,0.95461464,0.03774055,1.4531207,0.6260741,-0.0541645,37.941204,0.050239813,1,58
0.016759777,0.6629213,0.93712115,0.9371062,0.0052965693,0.44602513,0.93712115,0.03830504,1.6837789,0.64822924,-0.0636229,36.697044,0.050239813,1,59
0.016759777,0.67415726,0.9170435,0.9170227,0.0061754137,0.44229466,0.9170435,0.038869534,1.9173032,0.6705729,-0.07343923,35.389294,0.050239813,1,60
0.016759777,0.6853932,0.89436316,0.8943345,0.0071593523,0.43820542,0.89436316,0.039434027,2.151165,0.692189,-0.08352086,34.019978,0.050239813,1,61
0.016759777,0.69662917,0.86909384,0.8690547,0.008245353,0.4337615,0.86909384,0.039998516,2.3820703,0.7121149,-0.0937397,32.592228,0.050239813,1,62
0.016759777,0.7078652,0.8412901,0.8412373,0.009426918,0.42896977,0.8412901,0.040563013,2.6058905,0.7293808,-0.10392826,31.11049,0.050239813,1,63
0.016759777,0.71910113,0.8110573,0.8109869,0.010693446,0.4238409,0.8110573,0.041127507,2.8177655,0.74304307,-0.11388071,29.580835,0.050239813,1,64
0.016759777,0.7303371,0.77855796,0.77846503,0.012030661,0.41839126,0.77855796,0.041691996,3.012187,0.75213665,-0.12335362,28.011057,0.050239813,1,65
0.016759777,0.74157304,0.74401945,0.7438984,0.013420422,0.41264406,0.74401945,0.04225649,3.183189,0.75576246,-0.13207118,26.410835,0.050239813,1,66
0.016759777,0.752809,0.7077369,0.7075813,0.014842153,0.40663195,0.7077369,0.042820983,3.3246877,0.7531128,-0.13973823,24.791708,0.050239813,1,67
0.016759777,0.76404494,0.67007357,0.6698759,0.016273227,0.4003981,0.67007357,0.043385472,3.4309464,0.7435235,-0.14605965,23.16698,0.050239813,1,68
0.016759777,0.7752809,0.6314527,0.63120484,0.017690815,0.3939968,0.6314527,0.043949965,3.4969788,0.7265486,-0.1507588,21.551304,0.050239813,1,69
0.016759777,0.78651685,0.5923492,0.592042,0.019072697,0.38749337,0.5923492,0.04451446,3.5189195,0.7020479,-0.153597,19.96034,0.050239813,1,70
