x,y,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,learned_viscosity_param,distance_from_inlet
1.6722409,0.5,0.8778414,-0.0014878623,0.4268616,0.87784266,0.035119906,0.05023981258273125,1.6722409
1.6806021,0.5,0.87962574,-0.0012109838,0.42633185,0.8796266,0.035119906,0.05023981258273125,1.6806021
1.6889632,0.5,0.88126683,-0.0009115003,0.42581746,0.8812673,0.035119906,0.05023981258273125,1.6889632
1.6973245,0.5,0.8827132,-0.00059143826,0.4253134,0.88271344,0.035119906,0.05023981258273125,1.6973245
1.7056856,0.5,0.8839214,-0.00025329366,0.4248165,0.8839214,0.035119906,0.05023981258273125,1.7056856
1.7140468,0.5,0.8848559,0.00010047108,0.42432466,0.8848559,0.035119906,0.05023981258273125,1.7140468
1.722408,0.5,0.8854922,0.0004669577,0.4238378,0.8854923,0.035119906,0.05023981258273125,1.722408
1.7307693,0.5,0.8858152,0.0008433126,0.42335668,0.8858156,0.035119906,0.05023981258273125,1.7307693
1.7391305,0.5,0.88581836,0.001226671,0.42288378,0.8858192,0.035119906,0.05023981258273125,1.7391305
1.7474916,0.5,0.88550496,0.00161409,0.4224222,0.88550645,0.035119906,0.05023981258273125,1.7474916
1.7558529,0.5,0.88488436,0.0020028278,0.42197594,0.8848866,0.035119906,0.05023981258273125,1.7558529
1.764214,0.5,0.883971,0.002390407,0.42154902,0.8839742,0.035119906,0.05023981258273125,1.764214
1.7725753,0.5,0.8827832,0.0027745366,0.42114565,0.8827875,0.035119906,0.05023981258273125,1.7725753
1.7809365,0.5,0.8813397,0.0031530708,0.42076924,0.8813454,0.035119906,0.05023981258273125,1.7809365
1.7892977,0.5,0.87966126,0.0035244636,0.42042312,0.8796683,0.035119906,0.05023981258273125,1.7892977
1.7976589,0.5,0.8777658,0.0038873367,0.42010933,0.8777744,0.035119906,0.05023981258273125,1.7976589
1.80602,0.5,0.87567014,0.004240673,0.41982928,0.87568045,0.035119906,0.05023981258273125,1.80602
1.8143814,0.5,0.8733882,0.0045837723,0.41958323,0.8734002,0.035119906,0.05023981258273125,1.8143814
1.8227425,0.5,0.87093055,0.0049164034,0.41937044,0.87094444,0.035119906,0.05023981258273125,1.8227425
1.8311037,0.5,0.8683047,0.005238328,0.4191891,0.8683205,0.035119906,0.05023981258273125,1.8311037
1.8394649,0.5,0.86551464,0.005549971,0.41903624,0.86553246,0.035119906,0.05023981258273125,1.8394649
1.8478261,0.5,0.8625612,0.005851809,0.41890863,0.8625811,0.035119906,0.05023981258273125,1.8478261
1.8561873,0.5,0.8594408,0.0061444975,0.41880116,0.8594628,0.035119906,0.05023981258273125,1.8561873
1.8645484,0.5,0.8561475,0.006429039,0.41870865,0.85617167,0.035119906,0.05023981258273125,1.8645484
1.8729098,0.5,0.85267115,0.006706372,0.41862482,0.85269755,0.035119906,0.05023981258273125,1.8729098
1.8812709,0.5,0.8489987,0.0069776364,0.41854277,0.8490274,0.035119906,0.05023981258273125,1.8812709
1.8896322,0.5,0.8451133,0.0072441325,0.41845486,0.84514433,0.035119906,0.05023981258273125,1.8896322
1.8979933,0.5,0.84099567,0.007507071,0.41835323,0.84102917,0.035119906,0.05023981258273125,1.8979933
1.9063545,0.5,0.8366235,0.0077676587,0.4182293,0.83665955,0.035119906,0.05023981258273125,1.9063545
1.9147158,0.5,0.83197284,0.008026969,0.4180744,0.8320115,0.035119906,0.05023981258273125,1.9147158
1.9230769,0.5,0.82701707,0.0082862,0.4178798,0.82705855,0.035119906,0.05023981258273125,1.9230769
1.9314382,0.5,0.82173014,0.0085462,0.41763678,0.82177454,0.035119906,0.05023981258273125,1.9314382
1.9397993,0.5,0.8160857,0.008807812,0.4173371,0.8161332,0.035119906,0.05023981258273125,1.9397993
1.9481606,0.5,0.81005913,0.009071704,0.4169728,0.81011,0.035119906,0.05023981258273125,1.9481606
1.9565217,0.5,0.8036281,0.009338293,0.41653684,0.8036823,0.035119906,0.05023981258273125,1.9565217
1.964883,0.5,0.796774,0.009607956,0.416023,0.79683197,0.035119906,0.05023981258273125,1.964883
1.9732442,0.5,0.7894839,0.009880878,0.41542622,0.7895457,0.035119906,0.05023981258273125,1.9732442
1.9816053,0.5,0.7817505,0.010156963,0.41474295,0.7818165,0.035119906,0.05023981258273125,1.9816053
1.9899666,0.5,0.77357274,0.010436192,0.41397062,0.77364314,0.035119906,0.05023981258273125,1.9899666
1.9983277,0.5,0.7649582,0.010718398,0.4131085,0.76503325,0.035119906,0.05023981258273125,1.9983277
2.006689,0.5,0.75592005,0.011003401,0.4121572,0.7560001,0.035119906,0.05023981258273125,2.006689
2.0150502,0.5,0.7464797,0.011291068,0.4111186,0.74656504,0.035119906,0.05023981258273125,2.0150502
2.0234113,0.5,0.73666376,0.011581238,0.40999576,0.7367548,0.035119906,0.05023981258273125,2.0234113
2.0317726,0.5,0.7265038,0.011874083,0.40879306,0.7266008,0.035119906,0.05023981258273125,2.0317726
2.0401337,0.5,0.7160356,0.012169771,0.40751523,0.716139,0.035119906,0.05023981258273125,2.0401337
2.048495,0.5,0.70529616,0.012468789,0.40616783,0.70540637,0.035119906,0.05023981258273125,2.048495
2.0568562,0.5,0.69432294,0.012771793,0.4047564,0.6944404,0.035119906,0.05023981258273125,2.0568562
2.0652175,0.5,0.68315107,0.013079841,0.4032864,0.6832763,0.035119906,0.05023981258273125,2.0652175
