x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.016778523,0.41891894,0.9072918,0.90726495,0.006979745,0.45617872,0.9072918,0.03104641,-0.91246533,0.6186246,0.026895622,29.223728,0.050239813,1,31
0.016778523,0.43243244,0.9194506,0.91942924,0.006269008,0.45746556,0.9194506,0.031725325,-0.92946416,0.62660414,0.028015098,28.981598,0.050239813,1,32
0.016778523,0.44594595,0.93177485,0.9317584,0.005540684,0.4587203,0.93177485,0.03240424,-0.93525267,0.6290052,0.0288088,28.75472,0.050239813,1,33
0.016778523,0.45945948,0.94409424,0.9440819,0.0048244633,0.45991835,0.94409424,0.033083156,-0.9264072,0.62614036,0.029147748,28.537006,0.050239813,1,34
0.016778523,0.472973,0.9561924,0.95618343,0.0041463114,0.46103194,0.9561924,0.033762075,-0.8996097,0.61862093,0.028896121,28.321493,0.050239813,1,35
0.016778523,0.4864865,0.9678111,0.9678047,0.0035278127,0.4620306,0.9678111,0.03444099,-0.8518967,0.60743123,0.0279182,28.10056,0.050239813,1,36
0.016778523,0.5,0.9786543,0.97864974,0.0029859133,0.4628797,0.9786543,0.035119906,-0.7809588,0.5937717,0.026091207,27.866087,0.050239813,1,37
0.016778523,0.5135135,0.9884008,0.9883976,0.0025334097,0.4635404,0.9884008,0.03579882,-0.6853579,0.5790688,0.02331452,27.60987,0.050239813,1,38
0.016778523,0.527027,0.9967146,0.9967122,0.0021801405,0.4639689,0.9967146,0.036477737,-0.56462556,0.56481344,0.019516852,27.323915,0.050239813,1,39
0.016778523,0.5405405,1.0032597,1.0032579,0.0019333586,0.46411797,1.0032597,0.037156656,-0.41923732,0.55248547,0.0146593135,27.000805,0.050239813,1,40
0.016778523,0.554054,1.0077107,1.007709,0.0017989688,0.4639385,1.0077107,0.03783557,-0.25046772,0.5434599,0.008734351,26.633951,0.050239813,1,41
0.016778523,0.5675676,1.0097637,1.0097622,0.0017814934,0.46338227,1.0097637,0.038514487,-0.06036544,0.53883773,0.0017680854,26.217764,0.050239813,1,42
0.016778523,0.58108103,1.0091469,1.0091451,0.0018848181,0.462406,1.0091469,0.0391934,0.14851822,0.53942525,-0.006186758,25.747879,0.050239813,1,43
0.016778523,0.5945946,1.0056242,1.005622,0.002111826,0.4609731,1.0056242,0.03987232,0.37345627,0.5456068,-0.015060566,25.221111,0.050239813,1,44
0.016778523,0.6081081,0.99899715,0.9989941,0.0024656542,0.459056,0.99899715,0.040551238,0.6119631,0.55736053,-0.024784474,24.63543,0.050239813,1,45
0.016778523,0.6216216,0.98909736,0.98909295,0.002950035,0.45663574,0.98909736,0.041230153,0.8621183,0.574277,-0.035303142,23.98966,0.050239813,1,46
0.016778523,0.6351351,0.9757795,0.975773,0.0035700016,0.45370066,0.9757795,0.04190907,1.1225228,0.5955732,-0.046577174,23.283253,0.050239813,1,47
0.016778523,0.6486486,0.95891476,0.958905,0.0043317415,0.45024484,0.95891476,0.042587988,1.3918602,0.620128,-0.058567096,22.516085,0.050239813,1,48
0.016778523,0.6621622,0.9383949,0.93838024,0.0052412413,0.44626585,0.9383949,0.043266907,1.6682891,0.646605,-0.07120879,21.688513,0.050239813,1,49
0.016778523,0.67567563,0.91414165,0.91411996,0.0063025095,0.44176468,0.91414165,0.04394582,1.9489267,0.6734454,-0.08438921,20.801561,0.050239813,1,50
0.016778523,0.6891892,0.88612527,0.8860934,0.0075154044,0.4367452,0.88612527,0.04462474,2.229357,0.69902444,-0.09792406,19.857265,0.050239813,1,51
0.016778523,0.7027027,0.8543857,0.8543396,0.00887315,0.43121573,0.8543857,0.04530365,2.5035021,0.7216731,-0.1115447,18.85909,0.050239813,1,52
0.016778523,0.7162162,0.81905544,0.8189899,0.010361362,0.4251909,0.81905544,0.04598257,2.7636144,0.7397415,-0.124892816,17.812302,0.050239813,1,53
0.016778523,0.7297297,0.78038114,0.78028953,0.0119573325,0.41869542,0.78038114,0.04666148,3.0005124,0.7515613,-0.13752355,16.724312,0.050239813,1,54
0.016778523,0.7432432,0.7387403,0.73861456,0.013630822,0.41176796,0.7387403,0.0473404,3.2039955,0.7555629,-0.14891817,15.60486,0.050239813,1,55
0.016778523,0.7567568,0.6946525,0.694483,0.015345648,0.404466,0.6946525,0.04801932,3.3635805,0.75034124,-0.1585154,14.4661045,0.050239813,1,56
0.016778523,0.7702702,0.648776,0.64855164,0.017062355,0.39686975,0.648776,0.04869823,3.4696584,0.73484015,-0.16576299,13.322372,0.050239813,1,57
0.016778523,0.7837838,0.60188913,0.6015973,0.018741608,0.3890822,0.60188913,0.04937715,3.5144167,0.7085086,-0.1701705,12.189629,0.050239813,1,58
